Trial,RA Attempts,GA Attempts,RA Average,GA Average,Num. of trials
1661,65962,103404
1662,99191,5132
1663,20921,35340
1664,8499,143218
1665,140026,13387
1666,356499,309986
1667,8209,30930
1668,132732,37064
1669,574198,65837
1670,357737,48711
1671,100820,145178
1672,178350,34346
1673,254635,54050
1674,62672,26110
1675,167768,143707
1676,23329,129828
1677,131563,107614
1678,74527,67196
1679,43062,105563
1680,339328,36026
1681,2266,38034
1682,144287,115690
1683,966,86180
1684,55565,149536
1685,57870,24663
1686,15012,44620
1687,232783,5206
1688,250365,3404
1689,137370,45494
1690,125954,13356
1691,52748,95237
1692,165048,115971
1693,316038,90009
1694,155001,342
1695,172153,161929
1696,150922,129896
1697,10215,25417
1698,431650,23804
1699,2288,6189
1700,74409,171974
1701,302992,165824
1702,28231,21435
1703,94697,62353
1704,754,52202
1705,688259,76245
1706,109613,4338
1707,18133,12330
1708,28867,169876
1709,10672,182096
1710,286706,9050
1711,8535,125239
1712,197326,71467
1713,143027,5685
1714,113848,7935
1715,57777,47244
1716,27180,267708
1717,461288,6494
1718,38724,120771
1719,807779,81131
1720,140481,136139
1721,712438,158629
1722,124074,303303
1723,332617,14358
1724,84725,16614
1725,37378,90012
1726,83741,76606
1727,128473,78526
1728,79310,95461
1729,177292,58898
1730,456002,115921
1731,340235,251343
1732,261779,46128
1733,40569,65341
1734,91054,16863
1735,145279,62241
1736,69366,5454
1737,1744,25290
1738,536276,6817
1739,1058057,382165
1740,118454,15249
1741,91246,84422
1742,123766,52788
1743,126858,19344
1744,29785,63860
1745,303384,29580
1746,110339,11520
1747,12727,120509
1748,91385,123248
1749,22200,400256
1750,382800,91137
1751,41962,121
1752,119426,87031
1753,104939,26074
1754,379499,140475
1755,914735,107624
1756,198815,48098
1757,98239,46497
1758,243706,23932
1759,148877,58014
1760,276508,9528
1761,46835,14227
1762,98054,78482
1763,170166,52806
1764,21411,281710
1765,179549,101959
1766,28624,10413
1767,588862,356361
1768,115954,43010
1769,34814,21590
1770,296139,3965
1771,643104,75268
1772,34705,224561
1773,472099,37944
1774,55719,116807
1775,202555,22634
1776,123473,35403
1777,89394,12027
1778,97730,5081
1779,118311,52822
1780,34312,107499
1781,429115,149293
1782,157412,95220
1783,18830,46164
1784,71561,32606
1785,70064,137057
1786,32524,351909
1787,266137,9768
1788,38468,32441
1789,265643,83694
1790,49419,86147
1791,340888,10529
1792,698539,54666
1793,223622,2003
1794,143766,54183
1795,148969,49454
1796,351763,101897
1797,80192,17854
1798,266223,48338
1799,77362,74894
1800,102061,501
1801,634993,44640
1802,370516,232082
1803,271572,36915
1804,87231,56175
1805,220605,31977
1806,164571,22247
1807,24690,123360
1808,48894,68947
1809,124148,119155
1810,269851,51953
1811,52856,209080
1812,174052,7181
1813,46327,3218
1814,155426,64956
1815,120199,141015
1816,19428,63051
1817,241206,5185
1818,371749,17338
1819,249443,198012
1820,14342,27437
1821,156145,113996
1822,30463,24157
1823,207682,54850
1824,116045,102300
1825,236614,158220
1826,116819,209058
1827,25272,22035
1828,248865,115196
1829,124922,2843
1830,109807,38316
1831,288768,48463
1832,343504,82591
1833,333943,4696
1834,87909,33562
1835,337038,5196
1836,250557,23444
1837,93593,18351
1838,278016,39658
1839,208719,50944
1840,236222,74151
1841,256167,148534
1842,364755,12520
1843,48809,3965
1844,128305,32735
1845,51662,334745
1846,695534,526956
1847,142309,10845
1848,58278,142065
1849,66221,39414
1850,253828,3967
1851,3900,42960
1852,183511,82579
1853,1098172,61360
1854,47526,11368
1855,36301,36331
1856,247472,103646
1857,354382,145203
1858,10339,60504
1859,26982,19685
1860,115581,27580
1861,66410,23781
1862,39778,98579
1863,101855,34327
1864,81713,166512
1865,34816,33602
1866,69410,58652
1867,71648,11789
1868,124890,262646
1869,206733,136384
1870,87356,24764
1871,109253,281973
1872,8749,7541
1873,66604,184732
1874,747999,16861
1875,98016,1474
1876,107830,45853
1877,151301,92004
1878,54871,136215
1879,30404,29371
1880,31079,65471
1881,36864,84673
1882,33191,15479
1883,24103,36497
1884,29085,51282
1885,99395,36325
1886,139159,58334
1887,152764,85549
1888,210150,40199
1889,199586,5081
1890,343951,262754
1891,50135,209922
1892,205555,29055
1893,127960,32713
1894,372254,76181
1895,216589,56414
1896,93437,47228
1897,144012,9662
1898,60446,26660
1899,52881,12580
1900,89226,122230
1901,238190,18478
1902,6634,37321
1903,720289,69534
1904,39735,2598
1905,13521,67952
1906,108624,36582
1907,84520,52631
1908,32874,6569
1909,42355,19338
1910,116314,119764
1911,165654,47867
1912,57286,104627
1913,8168,36117
1914,18210,20190
1915,9913,285442
1916,181809,331087
1917,28448,15481
1918,109581,12033
1919,167580,28517
1920,109036,23609
1921,94723,13170
1922,334291,87570
1923,249800,48980
1924,228368,39680
1925,110044,228407
1926,85953,132178
1927,26817,97824
1928,235721,123106
1929,236735,87893
1930,110307,57377
1931,46607,93370
1932,138766,54669
1933,158567,4830
1934,208022,97127
1935,152676,28333
1936,62091,131561
1937,466967,95210
1938,430878,1609
1939,9528,22196
1940,57539,59137
1941,736,235469
1942,83021,15941
1943,187004,6099
1944,116983,77611
1945,73125,59644
1946,22678,31403
1947,58949,77996
1948,41045,82706
1949,128663,66703
1950,300785,127326
1951,149638,44390
1952,130123,60118
1953,186814,11924
1954,235086,13546
1955,27810,5071
1956,417763,839
1957,144788,22730
1958,8645,27649
1959,335091,75378
1960,336088,28105
1961,482144,195796
1962,106649,363062
1963,61161,44265
1964,317796,19694
1965,33162,57385
1966,59326,72288
1967,53248,307236
1968,295738,359946
1969,60876,4338
1970,57164,31618
1971,88209,73985
1972,71399,37820
1973,103398,6693
1974,72039,84795
1975,22290,4317
1976,191578,113335
1977,350069,15050
1978,43921,41021
1979,194321,27633
1980,76612,89717
1981,311165,108363
1982,157366,494
1983,241845,12308
1984,429702,62215
1985,87545,6309
1986,75737,83812
1987,81168,169136
1988,289978,40709
1989,123432,23064
1990,32986,80847
1991,20203,44108
1992,158964,31211
1993,348485,27882
1994,464079,40029
1995,175437,154307
1996,456707,234835
1997,508455,228909
1998,18989,55625
1999,379518,216359
2000,997,2213
2001,108938,94993
2002,134427,95231
2003,451875,26658
2004,300334,66818
2005,819273,150161
2006,89612,28762
2007,94864,220715
2008,26860,164681
2009,81861,42655
2010,3529,113708
2011,284946,2982
2012,172854,46748
2013,23462,73156
2014,93000,29177
2015,416800,120067
2016,138124,63966
2017,292946,102659
2018,175963,312976
2019,280180,112591
2020,7215,35584
2021,58286,15996
2022,22335,250470
2023,229694,112274
2024,459564,32665
2025,80446,18985
2026,21935,35269
2027,475653,18100
2028,198644,44248
2029,222440,73013
2030,10449,19119
2031,170884,99683
2032,219612,83925
2033,76583,158843
2034,130002,50066
2035,484456,990
2036,232239,33961
2037,248306,12631
2038,1448777,13886
2039,38269,206577
2040,91606,4734
2041,172078,295258
2042,235608,82193
2043,127833,7919
2044,529576,91378
2045,43699,26462
2046,370926,13144
2047,21311,160441
2048,54006,95473
2049,4309,30130
2050,82109,24034
2051,3940,4458
2052,86410,8470
2053,140174,36809
2054,64495,45506
2055,351296,20195
2056,399,223097
2057,245466,135518
2058,210266,76755
2059,87423,40914
2060,212152,13143
2061,59335,63424
2062,49469,107257
2063,240289,40010
2064,20518,54685
2065,43149,100191
2066,270620,194589
2067,25232,132555
2068,172927,21574
2069,129002,2849
2070,2634,118132
2071,76772,95355
2072,37835,5562
2073,70038,87251
2074,137627,96968
2075,88146,30626
2076,149420,3469
2077,65677,215756
2078,177911,7864
2079,14224,35586
2080,152263,41033
2081,388841,55958
2082,22107,110904
2083,11277,98200
2084,155442,3149
2085,23482,78232
2086,138958,100916
2087,498314,22921
2088,20195,80703
2089,159949,42518
2090,2263,29369
2091,363467,14138
2092,39278,77942
2093,442531,275404
2094,168064,87381
2095,22890,70427
2096,128844,4586
2097,238984,44307
2098,5960,167793
2099,297900,173226
2100,225689,27278
2101,181172,167272
2102,65554,106758
2103,246188,133116
2104,21913,8858
2105,64119,223060
2106,301296,91991
2107,207499,185434
2108,87525,5394
2109,217727,5828
2110,79779,120774
2111,197182,313948
2112,161660,40042
2113,326973,6488
2114,99496,177670
2115,104311,185501
2116,94880,101120
2117,32341,8659
2118,197687,63706
2119,366433,96455
2120,109663,169
2121,2745,198594
2122,99889,134167
2123,27268,64050
2124,340618,31982
2125,128098,117291
2126,76133,2356
2127,73776,131465
2128,858687,95215
2129,32869,69436
2130,286281,48101
2131,70082,27894
2132,129262,9388
2133,64690,40685
2134,48364,114074
2135,117443,46996
2136,16497,209682
2137,45608,35676
2138,615160,54984
2139,14136,39430
2140,440771,16863
2141,647349,86532
2142,198125,190377
2143,170165,196291
2144,39914,31607
2145,103420,317544
2146,221445,126462
2147,45173,56390
2148,459088,12704
2149,54772,92874
2150,159215,64723
2151,6953,44888
2152,157993,15623
2153,37040,15610
2154,403483,42777
2155,17560,12685
2156,415572,76712
2157,32407,135878
2158,1074664,33342
2159,40971,152526
2160,388712,154256
2161,99149,74243
2162,153757,25282
2163,154992,47938
2164,274150,131765
2165,137636,168041
2166,305403,13601
2167,106115,58527
2168,79659,14506
2169,16491,108304
2170,34052,28159
2171,22107,52436
2172,14790,129456
2173,104342,40242
2174,449640,105443
2175,111370,89878
2176,456472,39257
2177,318490,122757
2178,12930,389261
2179,58552,114945
2180,274570,68721
2181,457680,25207
2182,274015,19158
2183,42837,21756
2184,27807,168871
2185,115588,102909
2186,102151,75110
2187,45632,101824
2188,12802,256913
2189,188121,177444
2190,257980,57161
2191,76702,136008
2192,1684,120881
2193,1013798,170861
2194,44752,55675
2195,390329,13500
2196,385055,147311
2197,193813,65554
2198,58112,107982
2199,198204,64349
2200,216121,15003
2201,55188,51302
2202,67107,35069
2203,538020,28790
2204,138074,195804
2205,166852,82460
2206,104073,11891
2207,473757,76954
2208,227620,44762
2209,113015,66696
2210,9444,13265
2211,528772,34450
2212,4654,43383
2213,161409,50081
2214,37888,10409
2215,23009,152517
2216,116735,49607
2217,39493,59271
2218,279742,121395
2219,463419,2461
2220,125549,216585
2221,19506,12540
2222,749673,19700
2223,300141,11319
2224,349978,2135
2225,867,51600
2226,192437,6301
2227,135205,58280
2228,12714,253609
2229,660413,328711
2230,16426,43261
2231,194008,43005
2232,277600,35712
2233,45850,138980
2234,5275,195672
2235,191363,256404
2236,95335,18830
2237,377145,495607
2238,283884,179001
2239,190163,8045
2240,60574,58116
2241,12932,65968
2242,103359,63226
2243,3885,59768
2244,48394,31493
2245,137099,19203
2246,105242,67073
2247,198828,109239
2248,44219,24676
2249,765758,116542
2250,313837,3100
2251,515036,86537
2252,26617,38316
2253,215065,29108
2254,518449,50443
2255,36085,112078
2256,716225,61782
2257,71460,81660
2258,88071,2089
2259,285553,74635
2260,156049,15745
2261,91225,120540
2262,18452,85467
2263,354279,18731
2264,28149,6797
2265,16279,399032
2266,155486,15606
2267,26391,166761
2268,31152,135566
2269,35809,45034
2270,172161,58771
2271,281618,10004
2272,118744,213877
2273,274470,24293
2274,246792,41537
2275,309297,95094
2276,29608,21083
2277,110479,3962
2278,7530,191569
2279,579245,66195
2280,101931,73024
2281,37334,20821
2282,209443,125898
2283,539054,90891
2284,187544,60015
2285,26533,80714
2286,115232,15863
2287,39696,24297
2288,527226,25414
2289,173166,44839
2290,117398,41919
2291,462150,337400
2292,44957,371
2293,105027,384998
2294,81089,53938
2295,10163,129818
2296,252918,26285
2297,58338,19093
2298,15087,150769
2299,98458,180910
2300,169745,996
2301,7074,1984
2302,288964,24414
2303,230898,87857
2304,117928,261127
2305,403179,53329
2306,28714,14507
2307,650682,242109
2308,65330,51320
2309,24701,77869
2310,13086,5579
2311,37134,16227
2312,144552,42284
2313,303494,139990
2314,33094,11193
2315,38203,83478
2316,93913,317464
2317,362933,84056
2318,301473,56711
2319,302589,24178
2320,542537,59512
2321,373574,264238
2322,127464,138756
2323,154760,9175
2324,70408,31245
2325,11055,27322
2326,80346,147805
2327,8113,15745
2328,225645,61611
2329,76630,79842
2330,26200,61131
2331,505095,138297
2332,517052,49089
2333,284235,15122
2334,267094,76992
2335,186763,32262
2336,945941,91150
2337,405621,200123
2338,394508,5470
2339,265996,12893
2340,45609,15232
2341,86598,75391
2342,9505,112962
2343,126831,59999
2344,169510,40793
2345,9464,65891
2346,140330,9167
2347,90337,12150
2348,213215,179706
2349,100248,4954
2350,113418,46988
2351,1433,52201
2352,189604,194288
2353,24343,4435
2354,120114,90266
2355,116862,20947
2356,26261,77994
2357,308780,91479
2358,155394,86300
2359,337621,55924
2360,228087,49716
2361,331618,40681
2362,213763,55482
2363,55726,117415
2364,108228,178047
2365,341935,68200
2366,350721,3924
2367,318220,16134
2368,310280,30832
2369,251096,76059
2370,162787,11532
2371,203004,163167
2372,70158,60014
2373,173224,8789
2374,292082,91865
2375,129907,15117
2376,34808,13474
2377,90885,187359
2378,359993,151915
2379,155158,174584
2380,16017,150661
2381,18565,103481
2382,61636,25790
2383,137864,168359
2384,63632,4814
2385,15848,3985
2386,42666,267709
2387,141718,5435
2388,246728,97955
2389,42667,102444
2390,99728,35954
2391,274444,105236
2392,558455,151142
2393,74186,46377
2394,136679,142228
2395,35921,221513
2396,54948,100633
2397,223768,175579
2398,156775,46885
2399,30100,62989
2400,4021,36456
2401,168008,130194
2402,63500,47321
2403,57130,90520
2404,301573,85767
2405,79811,70921
2406,25221,59891
2407,85454,136005
2408,116671,164919
2409,19012,15024
2410,224818,160082
2411,205092,6561
2412,223552,56988
2413,161510,36887
2414,314,4337
2415,149814,619
2416,121197,32609
2417,445317,135777
2418,17715,62350
2419,5938,72648
2420,70177,30740
2421,10225,201457
2422,136480,61435
2423,144292,19738
2424,15384,77500
2425,1506007,283672
2426,247600,3821
2427,25406,92872
2428,41128,140482
2429,18413,61873
2430,175952,21135
2431,606457,88783
2432,69639,114318
2433,144321,17842
2434,266540,213164
2435,217900,30005
2436,411329,404623
2437,103448,22878
2438,124448,87224
2439,4365,85942
2440,411795,190092
2441,143274,15374
2442,4613,612
2443,4526,45998
2444,591528,245511
2445,68031,34605
2446,346424,13019
2447,277601,25534
2448,409908,122000
2449,6174,85480
2450,131892,22555
2451,179784,18716
2452,28841,67359
2453,19575,125609
2454,300086,4321
2455,226024,114699
2456,784021,79923
2457,185294,29368
2458,24598,16351
2459,170186,96088
2460,7379,116054
2461,170153,151726
2462,147266,912
2463,39608,134522
2464,118735,35574
2465,459138,22439
2466,215192,55093
2467,490618,8606
2468,306268,125349
2469,132355,56294
2470,330237,10909
2471,9078,68455
2472,29991,139252
2473,18584,120403
2474,83517,88551
2475,49217,169748
2476,263229,47234
2477,74292,99434
2478,44430,153386
2479,256038,65757
2480,42133,8261
2481,75315,121381
2482,538227,84930
2483,54709,108746
2484,169781,69061
2485,68631,33837
2486,45125,23331
2487,19043,57324
2488,218697,3826
2489,110967,176945
2490,28420,7775
2491,140002,362080
2492,170545,289044
2493,10952,52601
2494,134774,447870
2495,123501,49969
2496,76175,27180
2497,70009,22501
2498,418202,166045
2499,11973,96595
2500,152273,8507
2501,24872,135586
2502,88270,326507
2503,57271,58277
2504,55095,32486
2505,230780,118544
2506,349884,66208
2507,293729,241300
2508,319335,6736
2509,146845,3350
2510,305043,55055
2511,193852,24670
2512,90971,52891
2513,292066,41152
2514,131393,8183
2515,182419,86785
2516,26950,24924
2517,44561,195920
2518,190319,23187
2519,71987,98599
2520,152322,26705
2521,219978,18722
2522,46966,148682
2523,112395,80846
2524,38492,56453
2525,20297,70041
2526,350765,39428
2527,292853,69189
2528,34160,91134
2529,518583,50952
2530,493800,55055
2531,1375,78118
2532,150842,37322
2533,66302,1713
2534,389376,27476
2535,105204,20216
2536,207686,12749
2537,169605,87542
2538,160945,151139
2539,244657,137117
2540,552444,8927
2541,58379,118619
2542,231056,22186
2543,508472,8662
2544,75639,48939
2545,133479,11866
2546,113797,36991
2547,337270,226281
2548,225621,84061
2549,85408,12130
2550,82934,49338
2551,29845,30421
2552,215907,119094
2553,24512,19000
2554,66219,48730
2555,127579,193059
2556,5650,30862
2557,193661,131557
2558,101945,76937
2559,92285,609
2560,8881,99321
2561,133979,163171
2562,153626,145204
2563,4409,4222
2564,136715,91135
2565,37949,169227
2566,724520,170161
2567,258556,7548
2568,28601,22690
2569,290380,80335
2570,57080,76350
2571,54874,18344
2572,47991,213401
2573,33238,159194
2574,322822,65822
2575,121774,83181
2576,292367,64108
2577,378616,50589
2578,99148,62107
2579,11117,32841
2580,382893,69016
2581,79191,261660
2582,415809,288422
2583,190435,69305
2584,170694,47113
2585,526126,7913
2586,14536,35689
2587,220002,99631
2588,34049,26601
2589,575866,78391
2590,30233,72305
2591,73662,68199
2592,537511,55549
2593,55968,118805
2594,204362,13035
2595,168655,16161
2596,5709,3719
2597,64516,161147
2598,103838,169630
2599,78274,43509
2600,58237,22072
2601,36117,87045
2602,62934,13086
2603,223881,73410
2604,169202,11527
2605,301982,86661
2606,93412,269925
2607,127077,80952
2608,11258,7158
2609,25584,82292
2610,27800,32873
2611,452091,13626
2612,125787,5045
2613,270474,6675
2614,190267,89899
2615,80283,99800
2616,671893,94099
2617,130428,65979
2618,50241,62883
2619,69176,27690
2620,5910,11835
2621,198299,158100
2622,12634,12749
2623,187438,21317
2624,74170,103537
2625,481789,62833
2626,43336,475
2627,1374666,6927
2628,217886,229133
2629,46176,125722
2630,16919,118859
2631,21727,85559
2632,8550,130824
2633,170942,42899
2634,309704,91376
2635,77836,15746
2636,149731,108849
2637,20543,28844
2638,479844,19552
2639,120450,29874
2640,117431,232483
2641,212378,14011
2642,409885,287288
2643,36828,19465
2644,259873,192438
2645,305414,90563
2646,61091,352034
2647,53863,49487
2648,230288,24426
2649,12088,21617
2650,358873,109864
2651,321974,222794
2652,46461,119025
2653,287967,281476
2654,48323,7306
2655,39180,134785
2656,214172,12523
2657,202214,66602
2658,290134,36694
2659,335311,21945
2660,271058,78750
2661,18766,136396
2662,936882,53682
2663,31580,246994
2664,376971,58775
2665,63526,8491
2666,374501,118649
2667,139755,94983
2668,54896,66321
2669,171118,70552
2670,205882,52933
2671,505217,30499
2672,800884,119330
2673,41476,56707
2674,65953,112343
2675,536563,129701
2676,153890,2852
2677,63655,23796
2678,509302,12369
2679,288298,18329
2680,310731,30813
2681,509202,245079
2682,520264,275910
2683,360009,258785
2684,36082,4698
2685,388464,65086
2686,121073,16500
2687,73100,37557
2688,71572,32837
2689,13834,40176
2690,315756,61769
2691,153404,125239
2692,125699,51210
2693,138544,18961
2694,384225,136311
2695,134385,155487
2696,138785,1592
2697,445020,30503
2698,295894,22556
2699,4057,42395
2700,22602,54047
2701,376576,4093
2702,458716,107756
2703,538350,11775
2704,301893,164897
2705,224710,52375
2706,5110,8305
2707,10887,20583
2708,17242,68926
2709,770798,32870
2710,232799,109496
2711,41680,5881
2712,98645,134393
2713,361654,6446
2714,49650,4720
2715,376992,14870
2716,204569,58146
2717,9557,61861
2718,516251,8164
2719,254030,117534
2720,548497,34577
2721,107938,12560
2722,192693,11404
2723,265361,245612
2724,96747,75488
2725,368857,4536
2726,31073,74506
2727,211169,3674
2728,170114,36165
2729,341390,284454
2730,536456,56658
2731,109391,25774
2732,100554,7678
2733,32393,60511
2734,155012,45002
2735,102815,1860
2736,18314,22289
2737,429736,74135
2738,326532,71116
2739,375539,51568
2740,316,87526
2741,68372,216828
2742,164217,16615
2743,591185,139904
2744,32571,52801
2745,240575,173314
2746,234799,72911
2747,31342,26782
2748,38649,89023
2749,131533,48585
2750,247532,74196
2751,72514,35614
2752,213217,117551
2753,2610,13268
2754,170875,30946
2755,40654,481
2756,137853,13364
2757,149719,21575
2758,318823,81713
2759,32163,245252
2760,329825,22453
2761,582634,45011
2762,78048,16970
2763,197189,64951
2764,392999,7066
2765,149110,102149
2766,29894,37167
2767,31290,25603
2768,70933,6440
2769,778718,38310
2770,69238,173474
2771,280436,96886
2772,124181,50349
2773,701529,58654
2774,13061,54311
2775,58312,92501
2776,5995,11636
2777,59644,350914
2778,17951,61627
2779,40504,71575
2780,94357,37811
2781,145752,94236
2782,4249,202756
2783,79435,117915
2784,81905,69627
2785,82074,1113
2786,2317,103925
2787,237372,121127
2788,45759,24413
2789,21469,4527
2790,204708,559
2791,229937,43911
2792,200503,221025
2793,90937,83197
2794,255974,118613
2795,217787,94609
2796,198134,40563
2797,65681,24178
2798,74410,33230
2799,229809,191195
2800,50552,88895
2801,463555,44706
2802,45044,68212
2803,76620,9142
2804,465435,97259
2805,308126,66208
2806,31265,90768
2807,167784,158156
2808,597328,67813
2809,149921,44920
2810,103236,106017
2811,148737,50165
2812,13619,69928
2813,399518,32114
2814,90556,96968
2815,184824,125230
2816,3182,146441
2817,179535,23683
2818,25027,27543
2819,38380,49224
2820,359273,88273
2821,136990,11226
2822,15016,72664
2823,107239,16222
2824,99980,125721
2825,187399,15213
2826,24921,165857
2827,43741,75007
2828,18991,167646
2829,10553,14010
2830,80996,24163
2831,254858,11593
2832,261589,5577
2833,33004,43616
2834,172567,207494
2835,33743,68156
2836,2462,120271
2837,321603,18330
2838,156099,56534
2839,124412,29742
2840,75025,58883
2841,245184,88673
2842,93370,93865
2843,315162,36453
2844,460748,30379
2845,119469,154851
2846,38539,41315
2847,15996,49333
2848,97285,79569
2849,26618,25330
2850,191612,78120
2851,24979,7054
2852,261848,27910
2853,8295,135963
2854,516667,95480
2855,115168,18227
2856,428906,50439
2857,963,37998
2858,16079,1754
2859,11277,17098
2860,304015,67822
2861,400525,17854
2862,36169,122496
2863,326667,9221
2864,207269,2394
2865,470058,28853
2866,25631,5095
2867,323469,37797
2868,126689,19316
2869,58391,73795
2870,364491,63363
2871,283779,152396
2872,59946,152587
2873,20176,158844
2874,154621,86545
2875,347608,48481
2876,73702,42520
2877,466415,34221
2878,452686,273284
2879,246806,5948
2880,435193,27863
2881,88147,64932
2882,319579,24036
2883,197179,24216
2884,104722,45752
2885,219262,224870
2886,46217,8792
2887,1235,8429
2888,270266,78282
2889,232320,38808
2890,417688,5444
2891,345139,21579
2892,295569,44141
2893,166657,281219
2894,807071,21148
2895,140630,88438
2896,185183,102555
2897,109993,34469
2898,191556,280224
2899,24548,30494
2900,40582,113444
2901,33316,3578
2902,92906,3808
2903,62059,83941
2904,67466,86052
2905,981277,33099
2906,122669,91612
2907,5461,1430
2908,143237,496
2909,34531,22056
2910,68516,144209
2911,22646,17730
2912,398919,93631
2913,179317,227682
2914,73243,175457
2915,70043,15530
2916,39914,11808
2917,45454,116646
2918,316542,41778
2919,178297,73894
2920,4955,118472
2921,167976,47107
2922,358074,20877
2923,165998,103057
2924,518894,106622
2925,3596,15853
2926,65431,74749
2927,137992,20919
2928,47939,46375
2929,187372,50715
2930,343079,146552
2931,331307,97463
2932,464101,128089
2933,53092,26784
2934,349550,9536
2935,40897,89594
2936,44578,41906
2937,114897,123733
2938,407565,17607
2939,70206,24033
2940,280789,23365
2941,801198,31562
2942,583872,10159
2943,222795,88653
2944,77381,45878
2945,221382,195407
2946,57139,59138
2947,4919,4363
2948,111495,311599
2949,449567,1204
2950,103459,66073
2951,28927,27627
2952,83951,67924
2953,161472,293042
2954,20907,204584
2955,286392,86162
2956,349930,3213
2957,170057,114451
2958,79659,7544
2959,379251,325981
2960,146156,51457
2961,736484,3098
2962,116590,122841
2963,136373,60870
2964,44249,28891
2965,329458,58276
2966,94708,53186
2967,638738,10409
2968,578498,949
2969,117978,4100
2970,486522,27784
2971,475863,15856
2972,411930,28112
2973,206659,29920
2974,92820,28518
2975,143459,97869
2976,5589,23757
2977,138205,54887
2978,405471,137378
2979,206447,5937
2980,37424,63981
2981,607910,39525
2982,461905,19465
2983,89241,30233
2984,171437,11529
2985,13398,68315
2986,34455,633332
2987,341713,119654
2988,75263,208692
2989,159088,2691
2990,55032,226672
2991,87211,167999
2992,3602,13639
2993,242626,24920
2994,72982,1611
2995,19474,44764
2996,54253,101679
2997,702603,196336
2998,41079,50590
2999,103925,24861
3000,155445,197694
3001,220874,23238
3002,279017,16241
3003,33688,65966
3004,31921,1962
3005,69645,620
3006,131456,67433
3007,36478,167458
3008,654316,205586
3009,135584,109829
3010,120034,212145
3011,91602,191565
3012,21378,41538
3013,36438,153760
3014,465922,76868
3015,10453,251304
3016,250467,50962
3017,110011,99941
3018,694075,30206
3019,144875,161942
3020,234472,11768
3021,148704,87121
3022,32435,32476
3023,274901,136358
3024,54419,33340
3025,36296,102047
3026,24701,88527
3027,279243,17219
3028,3078,89650
3029,911020,496
3030,99602,65718
3031,1475,100067
3032,208288,30482
3033,35130,11067
3034,5970,34470
3035,471908,96593
3036,42786,210379
3037,82784,91324
3038,44605,151643
3039,27670,87294
3040,214762,163713
3041,89016,103911
3042,111279,40155
3043,61596,73157
3044,25779,165150
3045,511133,35219
3046,164731,23168
3047,120311,132677
3048,28822,48742
3049,71402,154741
3050,26531,5453
3051,11948,67754
3052,41000,31019
3053,97772,104826
3054,23498,81200
3055,26805,42758
3056,209773,147681
3057,6502,292888
3058,46619,55162
3059,272679,53041
3060,220865,118391
3061,261690,23064
3062,116616,725
3063,46571,53810
3064,187559,4605
3065,390693,18723
3066,17186,1422
3067,33791,22301
3068,116266,97835
3069,381030,83743
3070,1014493,141720
3071,4123,224066
3072,212933,23332
3073,33288,48234
3074,88915,44599
3075,168365,257919
3076,196916,24112
3077,147765,32733
3078,86474,729
3079,269709,168843
3080,4193,153237
3081,323795,6732
3082,85534,34808
3083,137099,4015
3084,192420,208407
3085,320316,1611
3086,399988,93353
3087,141087,43990
3088,218894,80392
3089,185692,42480
3090,34471,179427
3091,92416,118296
3092,45671,55041
3093,237530,1488
3094,130849,10068
3095,48166,44514
3096,121099,41639
3097,274454,57784
3098,20822,121508
3099,2535,101374
3100,344341,208289
3101,154704,30501
3102,96634,15368
3103,6886,125598
3104,240468,366044
3105,107027,31428
3106,26,6445
3107,42324,80101
3108,20376,6720
3109,134091,1963
3110,378215,339246
3111,263932,25293
3112,120040,65098
3113,431558,82954
3114,226470,27892
3115,59495,189966
3116,137447,112074
3117,91810,124372
3118,1248296,126463
3119,124544,3968
3120,190186,36455
3121,40288,84059
3122,178983,424066
3123,182154,1904
3124,63478,43175
3125,197428,50457
3126,22312,50590
3127,412492,84603
3128,277438,32863
3129,401608,105635
3130,266564,24924
3131,139337,120139
3132,177297,181847
3133,64076,31777
3134,66712,60385
3135,91369,25856
3136,441001,111967
3137,9018,9671
3138,195245,272663
3139,61289,152881
3140,212103,62466
3141,62530,80687
3142,33429,19062
3143,152905,35734
3144,41040,176570
3145,104208,22814
3146,67831,340979
3147,190368,39432
3148,103530,6437
3149,77095,34080
3150,45791,124620
3151,172783,14117
3152,189241,23414
3153,126225,114452
3154,11317,63718
3155,23707,135162
3156,47353,61983
3157,166074,57535
3158,293236,68182
3159,277462,74273
3160,39990,83929
3161,77732,46572
3162,57740,158900
3163,179475,51670
3164,75942,4148
3165,96523,14124
3166,369265,3135
3167,71708,28272
3168,76556,51695
3169,429367,133667
3170,28525,1602
3171,29706,5614
3172,694159,36825
3173,9687,52679
3174,245649,61860
3175,9300,62868
3176,41957,4173
3177,157985,67890
3178,43599,290387
3179,13998,60831
3180,205278,16795
3181,19954,105018
3182,356075,11159
3183,4080,138755
3184,48064,84522
3185,126487,17090
3186,30855,53417
3187,189712,63847
3188,241950,18716
3189,118212,11262
3190,23814,139238
3191,239347,100551
3192,403203,17478
3193,110517,115071
3194,211989,4834
3195,103274,80846
3196,418,20063
3197,224155,181162
3198,541889,95231
3199,240589,13917
3200,117705,124101
3201,149687,68934
3202,181869,13135
3203,268851,5449
3204,16267,40910
3205,150508,150706
3206,43049,110104
3207,681475,61366
3208,337621,17069
3209,203893,4441
3210,340636,20869
3211,30341,62367
3212,164883,55966
3213,145185,8541
3214,502077,6408
